@billedDuration,@duration,@ingestionTime,@initDuration,@maxMemoryUsed/1000 /1000,@memorySize/1000 /1000,@timestamp
1850.0,1849.47,2023-09-24 14:59:16.889,540.72,585,5120,2023-09-24 14:59:16.317
609.0,608.69,2023-09-24 14:59:28.728,,586,5120,2023-09-24 14:59:20.322
4049.0,4048.95,2023-09-24 14:59:27.648,557.14,585,5120,2023-09-24 14:59:18.632
606.0,605.31,2023-09-24 14:59:27.648,,586,5120,2023-09-24 14:59:20.311
3958.0,3957.76,2023-09-24 14:59:27.488,561.88,586,5120,2023-09-24 14:59:18.471
598.0,597.69,2023-09-24 14:59:27.488,,587,5120,2023-09-24 14:59:20.305
1877.0,1876.67,2023-09-24 14:59:25.387,560.49,585,5120,2023-09-24 14:59:16.368
599.0,598.55,2023-09-24 14:59:25.387,,587,5120,2023-09-24 14:59:20.313
2289.0,2288.01,2023-09-24 14:59:25.874,543.53,585,5120,2023-09-24 14:59:16.861
609.0,608.43,2023-09-24 14:59:25.874,,588,5120,2023-09-24 14:59:20.317
4081.0,4080.62,2023-09-24 14:59:27.664,532.62,613,5120,2023-09-24 14:59:18.644
594.0,593.95,2023-09-24 14:59:27.664,,613,5120,2023-09-24 14:59:20.297
3953.0,3952.4,2023-09-24 14:59:21.366,554.78,584,5120,2023-09-24 14:59:18.536
598.0,597.99,2023-09-24 14:59:21.366,,586,5120,2023-09-24 14:59:20.302
2349.0,2348.93,2023-09-24 14:59:26.093,554.66,585,5120,2023-09-24 14:59:17.077
616.0,615.35,2023-09-24 14:59:26.093,,586,5120,2023-09-24 14:59:20.321
2225.0,2224.98,2023-09-24 14:59:25.806,534.68,586,5120,2023-09-24 14:59:16.786
593.0,592.43,2023-09-24 14:59:25.806,,587,5120,2023-09-24 14:59:20.302
1844.0,1843.88,2023-09-24 14:59:23.004,552.43,585,5120,2023-09-24 14:59:16.338
616.0,615.04,2023-09-24 14:59:23.004,,586,5120,2023-09-24 14:59:20.329
2107.0,2106.48,2023-09-24 14:59:25.713,559.11,585,5120,2023-09-24 14:59:16.697
601.0,600.03,2023-09-24 14:59:25.713,,586,5120,2023-09-24 14:59:20.310
3942.0,3941.15,2023-09-24 14:59:20.231,536.69,585,5120,2023-09-24 14:59:18.405
606.0,605.94,2023-09-24 14:59:29.330,,586,5120,2023-09-24 14:59:20.311
2218.0,2217.79,2023-09-24 14:59:25.965,536.55,585,5120,2023-09-24 14:59:16.946
